measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,South Asia - WB,Female,55+ years,All causes,Number,2009,2653597.8182268334,2793338.564779616,2515074.0597924
Deaths,South Asia - WB,Male,20-54 years,All causes,Number,2009,1558978.2259677886,1657090.8517950408,1454778.4176481727
Deaths,South Asia - WB,Female,20-54 years,All causes,Number,2009,975951.7231582714,1046575.0924277395,909465.2150449238
Deaths,Latin America & Caribbean - WB,Male,<5 years,All causes,Number,2008,173800.11048101904,192654.6743828689,155270.06789076913
Deaths,Latin America & Caribbean - WB,Female,<5 years,All causes,Number,2008,135242.22327873114,148081.3708687756,122521.57448129532
Deaths,Latin America & Caribbean - WB,Male,5-19 years,All causes,Number,2008,65489.2507178953,67978.05268887641,63032.39575960068
Deaths,Latin America & Caribbean - WB,Female,5-19 years,All causes,Number,2008,33242.80641903539,34474.71249485938,31972.103249143845
Deaths,Latin America & Caribbean - WB,Male,55+ years,All causes,Number,2008,1124199.1951389045,1139299.5419626136,1110892.6995934998
Deaths,Latin America & Caribbean - WB,Female,55+ years,All causes,Number,2008,1025785.1103837903,1036374.9675670102,1015780.9692865952
Deaths,Latin America & Caribbean - WB,Male,20-54 years,All causes,Number,2008,484082.77064661984,492038.2234476319,476592.6407996235
Deaths,Latin America & Caribbean - WB,Female,20-54 years,All causes,Number,2008,236046.7722612656,241813.37284915545,230724.0191865464
Deaths,South Asia - WB,Male,<5 years,All causes,Number,2008,1270393.0379387904,1415974.7900904485,1140901.8478890776
Deaths,South Asia - WB,Female,<5 years,All causes,Number,2008,1220874.6822066081,1356639.4034184278,1101298.68362297
Deaths,South Asia - WB,Male,5-19 years,All causes,Number,2008,303890.768618274,321539.61904478807,287309.7769521634
Deaths,South Asia - WB,Female,5-19 years,All causes,Number,2008,276767.54778442957,290794.70003200625,263114.74422453565
Deaths,South Asia - WB,Male,55+ years,All causes,Number,2008,3270574.307946935,3488082.9778240225,3079856.6578793065
Deaths,South Asia - WB,Female,55+ years,All causes,Number,2008,2711021.982981571,2851778.73903125,2568943.092644117
Deaths,South Asia - WB,Male,20-54 years,All causes,Number,2008,1583277.6731161736,1696632.6314650911,1489056.2317414107
Deaths,South Asia - WB,Female,20-54 years,All causes,Number,2008,975504.5265802136,1043450.5727351971,908367.5767431987
Deaths,Europe & Central Asia - WB,Male,<5 years,All causes,Number,2009,78439.9781362154,86010.79644015322,71566.16295880213
Deaths,Europe & Central Asia - WB,Female,<5 years,All causes,Number,2009,59560.1199804101,64891.57971083804,54836.260065462746
Deaths,Europe & Central Asia - WB,Male,5-19 years,All causes,Number,2009,34618.86561660347,35318.09721548667,33919.92978132971
Deaths,Europe & Central Asia - WB,Female,5-19 years,All causes,Number,2009,18826.09128948679,19176.9443006394,18469.862966159577
Deaths,Europe & Central Asia - WB,Male,55+ years,All causes,Number,2009,3585191.14697255,3602496.119672695,3568757.708487056
Deaths,Europe & Central Asia - WB,Female,55+ years,All causes,Number,2009,3959395.533491486,3974602.163181787,3943637.0944582983
Deaths,Europe & Central Asia - WB,Male,20-54 years,All causes,Number,2009,891016.7267248841,895963.8492759683,886616.7531682263
Deaths,Europe & Central Asia - WB,Female,20-54 years,All causes,Number,2009,359561.8015821297,362271.55233825755,356992.46433812845
Deaths,Middle East & North Africa - WB,Male,<5 years,All causes,Number,2009,150966.16576681985,172950.48696289875,130772.75499211576
Deaths,Middle East & North Africa - WB,Female,<5 years,All causes,Number,2009,126958.20568952615,142522.51089942502,112457.46197001461
Deaths,Middle East & North Africa - WB,Male,5-19 years,All causes,Number,2009,48391.287676339685,52086.53119725745,45087.557589729084
Deaths,Middle East & North Africa - WB,Female,5-19 years,All causes,Number,2009,28730.420516696784,30992.32028274059,26565.109989197023
Deaths,Middle East & North Africa - WB,Male,55+ years,All causes,Number,2009,624517.7347065121,657778.745326028,593167.5843426225
Deaths,Middle East & North Africa - WB,Female,55+ years,All causes,Number,2009,522886.39655101195,544738.052502791,501289.8250522986
Deaths,Middle East & North Africa - WB,Male,20-54 years,All causes,Number,2009,266449.7250243884,284465.56125205435,249580.66422207665
Deaths,Middle East & North Africa - WB,Female,20-54 years,All causes,Number,2009,146302.43539010055,160733.78273145374,133437.5542451148
Deaths,Europe & Central Asia - WB,Male,<5 years,All causes,Number,2010,75116.92548756389,82642.19687866223,68448.62190735417
Deaths,Europe & Central Asia - WB,Female,<5 years,All causes,Number,2010,57123.963377402055,62406.57767254367,52471.35595412097
Deaths,Europe & Central Asia - WB,Male,5-19 years,All causes,Number,2010,32812.74801016734,33485.463183373155,32132.114321686917
Deaths,Europe & Central Asia - WB,Female,5-19 years,All causes,Number,2010,17974.91180999805,18317.751607958216,17631.75564607201
Deaths,Europe & Central Asia - WB,Male,55+ years,All causes,Number,2010,3624209.8373596794,3642407.166270358,3605761.102806652
Deaths,Europe & Central Asia - WB,Female,55+ years,All causes,Number,2010,3976180.0144999977,3992679.4068940924,3960420.025675113
Deaths,Europe & Central Asia - WB,Male,20-54 years,All causes,Number,2010,863634.2580492888,868447.3132674854,858981.5383490882
Deaths,Europe & Central Asia - WB,Female,20-54 years,All causes,Number,2010,350310.88787809946,352848.14701128326,347760.90683518164
Deaths,Middle East & North Africa - WB,Male,<5 years,All causes,Number,2010,144130.4773972904,165542.98943052365,124538.19457514313
Deaths,Middle East & North Africa - WB,Female,<5 years,All causes,Number,2010,120456.81933982387,136137.8304542235,106417.30511747219
Deaths,Middle East & North Africa - WB,Male,5-19 years,All causes,Number,2010,45835.59067014557,49244.16801165532,42693.8900280567
Deaths,Middle East & North Africa - WB,Female,5-19 years,All causes,Number,2010,27197.72812186985,29411.420263468404,25087.059191750217
Deaths,Middle East & North Africa - WB,Male,55+ years,All causes,Number,2010,638950.7347353015,673165.5661383274,607441.0342995705
Deaths,Middle East & North Africa - WB,Female,55+ years,All causes,Number,2010,537825.9595509447,560609.7005439401,515134.8373039051
Deaths,Middle East & North Africa - WB,Male,20-54 years,All causes,Number,2010,268074.3700650585,286693.0229856655,251084.53469033947
Deaths,Middle East & North Africa - WB,Female,20-54 years,All causes,Number,2010,148460.85219411342,162830.09265244033,135432.1791321283
Deaths,North America,Male,<5 years,All causes,Number,2010,17468.092120498637,17650.131207703507,17294.226476027954
Deaths,North America,Female,<5 years,All causes,Number,2010,13808.820618692072,13949.349373411966,13662.350879667862
Deaths,North America,Male,5-19 years,All causes,Number,2010,11848.309857028935,11888.82749052967,11807.149044049454
Deaths,North America,Female,5-19 years,All causes,Number,2010,5833.683750163213,5856.2508585065525,5811.2404095835045
Deaths,North America,Male,55+ years,All causes,Number,2010,1107973.3868207228,1110689.1860730704,1105320.685870562
Deaths,North America,Female,55+ years,All causes,Number,2010,1213383.6471086363,1216296.154573449,1210554.4711694831
Deaths,North America,Male,20-54 years,All causes,Number,2010,213903.50510754448,214522.38465539683,213296.04372710074
Deaths,North America,Female,20-54 years,All causes,Number,2010,124648.59932445262,125095.9769974702,124210.77679402143
Deaths,Latin America & Caribbean - WB,Male,<5 years,All causes,Number,2010,176106.6817331454,195647.31663803436,157459.84526239667
Deaths,Latin America & Caribbean - WB,Female,<5 years,All causes,Number,2010,139680.25545211724,152995.70092872597,127081.0126429176
Deaths,Latin America & Caribbean - WB,Male,5-19 years,All causes,Number,2010,103811.49197891915,108934.68611042658,99546.32347191406
Deaths,Latin America & Caribbean - WB,Female,5-19 years,All causes,Number,2010,58193.78982473072,61226.29106995791,55530.86589843133
Deaths,Latin America & Caribbean - WB,Male,55+ years,All causes,Number,2010,1213768.7394733618,1228837.8766212866,1197411.472762156
Deaths,Latin America & Caribbean - WB,Female,55+ years,All causes,Number,2010,1121156.7221517118,1131869.7303841584,1110324.1158230635
Deaths,Latin America & Caribbean - WB,Male,20-54 years,All causes,Number,2010,562184.278815991,573628.9659466337,551692.8213065761
Deaths,Latin America & Caribbean - WB,Female,20-54 years,All causes,Number,2010,278167.88128702075,284979.26515484793,271946.4096477671
Deaths,South Asia - WB,Male,<5 years,All causes,Number,2010,1177206.0632010985,1306841.4617918076,1049701.4939037168
Deaths,South Asia - WB,Female,<5 years,All causes,Number,2010,1131948.7704248303,1253510.5632692159,1014138.5607726946
Deaths,South Asia - WB,Male,5-19 years,All causes,Number,2010,292726.6872262883,310128.0459788771,276926.4901033133
Deaths,South Asia - WB,Female,5-19 years,All causes,Number,2010,259243.87386450876,271779.32715459715,247070.4351569173
Deaths,South Asia - WB,Male,55+ years,All causes,Number,2010,3320403.4043109827,3532764.2224539416,3118746.867710086
Deaths,South Asia - WB,Female,55+ years,All causes,Number,2010,2679284.528566886,2815761.8006657604,2551696.271859334
Deaths,South Asia - WB,Male,20-54 years,All causes,Number,2010,1553465.4706502866,1657044.4515703293,1456078.8342104845
Deaths,South Asia - WB,Female,20-54 years,All causes,Number,2010,1010358.4644785753,1081547.9460514786,946326.1628062119
Deaths,Latin America & Caribbean - WB,Male,<5 years,All causes,Number,2011,159536.3376527917,179130.5065600439,140778.74671564807
Deaths,Latin America & Caribbean - WB,Female,<5 years,All causes,Number,2011,124154.83317642649,137013.83975440788,111671.68010077602
Deaths,Latin America & Caribbean - WB,Male,5-19 years,All causes,Number,2011,65626.78208460976,68150.77695886091,63115.41569926905
Deaths,Latin America & Caribbean - WB,Female,5-19 years,All causes,Number,2011,32014.87096365244,33267.90128582214,30739.659271137676
Deaths,Latin America & Caribbean - WB,Male,55+ years,All causes,Number,2011,1222191.1545329313,1237426.5935815778,1206074.463976778
Deaths,Latin America & Caribbean - WB,Female,55+ years,All causes,Number,2011,1137038.5217922782,1149174.3543368336,1124864.9504558148
Deaths,Latin America & Caribbean - WB,Male,20-54 years,All causes,Number,2011,496698.2949284803,504761.90564779047,489223.3029214877
Deaths,Latin America & Caribbean - WB,Female,20-54 years,All causes,Number,2011,242377.9727839767,248602.76610583134,236574.80979306443
Deaths,Europe & Central Asia - WB,Male,<5 years,All causes,Number,2011,72535.87048504846,79628.01170056454,66185.3406926766
Deaths,Europe & Central Asia - WB,Female,<5 years,All causes,Number,2011,55091.88147707257,59984.92917911588,50738.57630169552
Deaths,Europe & Central Asia - WB,Male,5-19 years,All causes,Number,2011,30892.942539115036,31533.415843419938,30222.73071087749
Deaths,Europe & Central Asia - WB,Female,5-19 years,All causes,Number,2011,17073.631029091623,17424.843808654685,16736.987461824443
Deaths,Europe & Central Asia - WB,Male,55+ years,All causes,Number,2011,3604621.7291754126,3624316.4870669693,3585889.4003912606
Deaths,Europe & Central Asia - WB,Female,55+ years,All causes,Number,2011,3961107.7989033815,3977799.0381348953,3945217.8484497108
Deaths,Europe & Central Asia - WB,Male,20-54 years,All causes,Number,2011,807086.1633723689,811831.2971132755,802561.3594355015
Deaths,Europe & Central Asia - WB,Female,20-54 years,All causes,Number,2011,333917.6489737219,336448.9758097732,331593.0578313406
Deaths,South Asia - WB,Male,<5 years,All causes,Number,2011,1130682.5436081984,1261631.4365141704,1003970.9991587328
Deaths,South Asia - WB,Female,<5 years,All causes,Number,2011,1086210.6904536984,1208509.8744118128,964921.8311768735
Deaths,South Asia - WB,Male,5-19 years,All causes,Number,2011,286484.35494682624,303641.6541431417,268389.62947810366
Deaths,South Asia - WB,Female,5-19 years,All causes,Number,2011,251769.69120724025,265094.18775816326,239415.60967438942
Deaths,South Asia - WB,Male,55+ years,All causes,Number,2011,3392501.1357658766,3619399.7528785286,3177487.2505206014
Deaths,South Asia - WB,Female,55+ years,All causes,Number,2011,2809427.4724212554,2957851.5846536313,2659618.5340082548
Deaths,South Asia - WB,Male,20-54 years,All causes,Number,2011,1561537.701415103,1674537.669005462,1461327.100032934
Deaths,South Asia - WB,Female,20-54 years,All causes,Number,2011,1013585.165960202,1090180.0482458675,941578.1783460354
Deaths,Middle East & North Africa - WB,Male,<5 years,All causes,Number,2011,139614.79905610642,160534.32557899327,121023.56253678109
Deaths,Middle East & North Africa - WB,Female,<5 years,All causes,Number,2011,117097.6645007246,131774.03922379558,103851.0654269152
Deaths,Middle East & North Africa - WB,Male,5-19 years,All causes,Number,2011,48279.18970525676,51748.274933130386,45085.5142535465
Deaths,Middle East & North Africa - WB,Female,5-19 years,All causes,Number,2011,28317.494530699165,30537.321393341925,26223.939296537825
Deaths,Middle East & North Africa - WB,Male,55+ years,All causes,Number,2011,657764.1221968296,693748.1464339695,623543.2657541553
Deaths,Middle East & North Africa - WB,Female,55+ years,All causes,Number,2011,549347.8053056069,574008.7081695568,525740.8815189105
Deaths,Middle East & North Africa - WB,Male,20-54 years,All causes,Number,2011,285650.18917158147,306089.64495857916,267258.61422182905
Deaths,Middle East & North Africa - WB,Female,20-54 years,All causes,Number,2011,151251.8070430561,165992.1989512108,138331.83867172853
Deaths,East Asia & Pacific - WB,Male,<5 years,All causes,Number,2011,359676.07864372106,401418.7162174323,323206.5329290896
Deaths,East Asia & Pacific - WB,Female,<5 years,All causes,Number,2011,265378.40369637863,291771.02135735395,242127.851067339
Deaths,East Asia & Pacific - WB,Male,5-19 years,All causes,Number,2011,144587.86947212036,152622.96600046207,135963.79440458782
Deaths,East Asia & Pacific - WB,Female,5-19 years,All causes,Number,2011,78158.16755711785,82962.03245304599,73333.80343754854
Deaths,East Asia & Pacific - WB,Male,55+ years,All causes,Number,2011,6693780.884662038,7140493.159874298,6267582.280437369
Deaths,East Asia & Pacific - WB,Female,55+ years,All causes,Number,2011,5458969.817606047,5784871.782089627,5166237.14921859
Deaths,East Asia & Pacific - WB,Male,20-54 years,All causes,Number,2011,1722042.9163907631,1852784.9069219658,1600773.5832548123
Deaths,East Asia & Pacific - WB,Female,20-54 years,All causes,Number,2011,849859.9018997331,918252.7413795622,785288.9463675296
Deaths,East Asia & Pacific - WB,Male,<5 years,All causes,Number,2010,379285.6020125238,420392.69631986844,342196.1501948561
Deaths,East Asia & Pacific - WB,Female,<5 years,All causes,Number,2010,280776.7398652182,306239.8811154755,256729.68378713628
Deaths,East Asia & Pacific - WB,Male,5-19 years,All causes,Number,2010,153827.27577592497,162127.7811327282,145724.36183354707
Deaths,East Asia & Pacific - WB,Female,5-19 years,All causes,Number,2010,83447.02797991213,87947.14772692742,78713.02568912669
